Sajóréde	Rejdová	Szlovákia
Sajósárvár	Şirioara	Románia
Sajósebes	Ruştior	Románia
Sajósolymos	Şoimuş	Románia
Sajószárnya	Starňa	Szlovákia
Sajószentandrás	Şieu-Sfântu	Románia
Sajószentiván	Sântioana	Románia
Sajószentkirály	Kráľ	Szlovákia
Sajótiba	Tiba	Szlovákia
Sajóudvarhely	Şieu-Odorhei	Románia
Sajtény	Şeitin	Románia
Sal	Šalovci	Szlovénia
Salafa	Schallendorf im Burgenland	Ausztria
Salamás	Sărmaş	Románia
Salamon	Šalamenci	Szlovénia
Salamonfalva	Salmannsdorf	Ausztria
Salánk	Salanki	Ukrajna
Sálfalva	Mihăileni	Románia
Salgó	Svätoplukovo	Szlovákia
Salgócska	Šalgočka	Szlovákia
Salkó	Şalcău	Románia
Sálya	Şoala	Románia
Sámfalva	Hannersdorf	Ausztria
Sámogy	Šamudovce	Szlovákia
Sandal	Šandal	Szlovákia
Sándoregyháza	Ivanovo	Szerbia
Sándorfa	Prievaly	Szlovákia
Sándorháza	Şandra	Románia
Sándorhegy	Tschanigraben	Ausztria
Sándorhomok	Nisipeni	Románia
Sándortelep	Şandru	Románia
Sándortelke	Alexandriţa	Románia
Sándorvölgy	Šulinci	Szlovénia
Sánkfalva	Šankovce	Szlovákia
Sántatelek	Izvorul Trotuşului	Románia
Sápony	Šapinec	Szlovákia
Sárafalva	Saravale	Románia
Sárán	Şerani	Románia
Sarbó	Šarbov	Szlovákia
Sárd	Şard	Románia
Sárdik	Zabolotnoje	Ukrajna
Sárfalu	Noroieni	Románia
Sárfalva	Şăuleşti	Románia
Sarkaica	Şercăiţa	Románia
Sárkány	Şercaia	Románia
Sárkányfalva	Šarkan	Szlovákia
Sárköz	Livada	Románia
Sárközújlak	Livada Mică	Románia
Sarlókajsza	Lužianky	Szlovákia
Sarlóska	Lužany	Szlovákia
Sármás	Sărămaş	Románia
Sarmaság	Şărmăşag	Románia
Sáró	Šarovce	Szlovákia
Saroltavár	Charlotenburg	Románia
Sáromberke	Dumbrăvioara	Románia
Sáros	Şoarş	Románia
Sárosberettő	Bretejovce	Szlovákia
Sárosbogdány	Šarišské Bohdanovce	Szlovákia
Sárosbuják	Brežany	Szlovákia
Sárosfa	Blatná na Ostrove	Szlovákia
Sárosfalu	Upohlav	Szlovákia
Sárosgörbény	Krivé	Szlovákia
Sárosizsép	Žipov	Szlovákia
Sároskisfalu	Malá Vieska	Szlovákia
Sároskőszeg	Kysak	Szlovákia
Sárosmező	Blatná Polianka	Szlovákia
Sárosófalu	Opiná	Szlovákia
Sárosoroszi	Oroszijevo	Ukrajna
Sárospatakdűlő	Valea lui Cati	Románia
Sárospolyánka	Blatná Polianka	Szlovákia
Sárosremete	Blatné Remety	Szlovákia
Sárosrőcse	Blatné Revištia	Szlovákia
Sárosújlak	Údol	Szlovákia
Sárosszék	Kotezicken	Ausztria
Sárosszentimre	Meretice	Szlovákia
Sárpatak	Şapartoc	Románia
Sárpatakivölgy	Valea Şapartocului	Románia
Sárrét	Blahová	Szlovákia
Sárszeg	Sărsig	Románia
Sártó	Petrovce	Szlovákia
Sárvásár	Şaula	Románia
Sasfalu	Şasa	Románia
Sasfalva	Ruszki Hejivci	Ukrajna
Saskőkelecsény	Kľačany	Szlovákia
Saskőszékely	Žakýl	Szlovákia
Saskőváralja	Šašovské Podhradie	Szlovákia
Sasó	Šašová	Szlovákia
Sásony	Winden am See	Ausztria
Sástelek	Sacalasău	Románia
Sasvár	Šaštín-Stráže	Szlovákia
Sátorosbánya	Šiatorská Bukovinka	Szlovákia
Savanyúkút	Sauerbrunn	Ausztria
Savnik	Spišský Štiavnik	Szlovákia
Sávoly	Šávoľ	Szlovákia
Sebed	Şipet	Románia
Sebes	Sebeş	Románia
Sebes	Sebeş	Románia
Sebesér	Bystrá	Szlovákia
Sebesfalva	Visnya Bisztra	Ukrajna
Sebeshely	Sebeşel	Románia
Sebeskákova	Dumbrava	Románia
Sebeskápolna	Căpâlna	Románia
Sebeskellemes	Šarišské Lúky	Szlovákia
Sebesláz	Laz	Románia
Sebesmező	Poiana	Románia
Sebespatak	Rožňavské Bystré	Szlovákia
Sebesrom	Turnu Ruieni	Románia
Sebessalgó	Šalgovík	Szlovákia
Sebestorony	Turnu	Románia
Sebestyénfalva	Šebešťanová	Szlovákia
Sebesújfalu	Bistra	Románia
Sebesvár	Bologa	Románia
Sebesváralja	Podhradík	Szlovákia
Sebő	Strelníky	Szlovákia
Segesd	Şaeş	Románia
Segesvár	Sighişoara	Románia
Selegd	Stöttera	Ausztria
Selegszántó	Antau	Ausztria
Selénd	Şilindia	Románia
Selesztó	Selesztovo	Ukrajna
Sellenberk	Şelimbăr	Románia
Selmecbánya	Banská Štiavnica	Szlovákia
Selpőc	Šelpice	Szlovákia
Selymesilosva	Ilişua	Románia
Semesnye	Şimişna	Románia
Sempte	Šintava	Szlovákia
Semse	Šemša	Szlovákia
Senyék	Seniakovce	Szlovákia
Seprőd	Drojdii	Románia
Seprős	Şepreuş	Románia
Sepse	Kotlina	Horvátország
Sepsibesenyő	Pădureni	Románia
Sepsibodok	Bodoc	Románia
Sepsibükszád	Bixad	Románia
Sepsikőröspatak	Valea Crişului	Románia
Sepsimagyarós	Măgheruş	Románia
Sepsiszentgyörgy	Sfântu Gheorghe	Románia
Sepsiszentiván	Sântionlunca	Románia
Sepsiszentkirály	Sâncraiu	Románia
Septér	Şopteriu	Románia
Serbóc	Scserbovec	Ukrajna
Sérc	Schützen am Gebirge	Ausztria
Sereden	Şeredeiu	Románia
Seregháza	Serdica	Szlovénia
Serél	Şerel	Románia
Serges	Şerghiş	Románia
Serk	Širkovce	Szlovákia
Serling	Măgurele	Románia
Seszur	Şesuri	Románia
Setétkút	Jesenské	Szlovákia
Síd	Šíd	Szlovákia
Sid	Šid	Szerbia
Síkabony	Malé Blahovo	Szlovákia
Síkaszó	Şicasău	Románia
Sikló	Şiclău	Románia
Siklód	Şiclod	Románia
Siklós	Sigless	Ausztria
Sikula	Şicula	Románia
Simánd	Şimand	Románia
Siménfalva	Şimoneşti	Románia
Simon	Şimon	Románia
Simontelke	Simioneşti	Románia
Simony	Partizánske	Szlovákia
Simonyi	Šimonovce	Szlovákia
Simonyifalva	Satu Nou	Románia
Sinfalva	Corneşti	Románia
Singlér	Šindliar	Szlovákia
Sirák	Širákov	Szlovákia
Sirnea	Şirnea	Románia
Siroka	Siroke	Ukrajna
Siroka	Široké	Szlovákia
Sisak	Şuşca	Románia
Sislóc	Sislivci	Ukrajna
Sissó	Šišov	Szlovákia
Sistaróc	Şiştarovăţ	Románia
Siter	Şişterea	Románia
Sitervölgy	Şuştorogi	Románia
Skorei	Scoreiu	Románia
Skuratóc	Skuratyivci	Ukrajna
Smigóc	Šmigovec	Szlovákia
Sóbánya	Soľná Baňa	Szlovákia
Soborsin	Săvârşin	Románia
Sófalva	Sărata	Románia
Sofronya	Şofronea	Románia
Sóhát	Csornoholova	Ukrajna
Sókszelőce	Selice	Szlovákia
Sókút	Soľ	Szlovákia
Soltészperecsény	Prečín	Szlovákia
Solymos	Iňačovce	Szlovákia
Solymosbucsa	Buceava-Şoimuş	Románia
Solymosi láz	Laz-Şoimuş	Románia
Solymoskarcsa	Jastrabie Korčany	Szlovákia
Solymosvár	Şoimoş	Románia
Sólyom	Şoimi	Románia
Sólyomkő	Şoimeni	Románia
Sólyomkőpestes	Peştiş	Románia
Sólyomkővár	Şinteu	Románia
Sólyomtelke	Corneşti	Románia
Som	Som	Ukrajna
Somály	Şumal	Románia
Somfa	Cornea	Románia
Somfalu	Corni	Románia
Somfalva	Schattendorf	Ausztria
Somitanya	Kastanove	Ukrajna
Somkerék	Şintereag	Románia
Somkútpataka	Vălenii Şomcutei	Románia
Somlyócsehi	Cehei	Románia
Somlyógyőrtelek	Giurtelecu Şimleului	Románia
Somlyómező	Câmpia	Románia
Somlyószécs	Sici	Románia
Somlyóújlak	Uileacu Şimleului	Románia
Somodi	Drienovec	Szlovákia
Somogyom	Şmig	Románia
Somorja	Šamorín	Szlovákia
Somos	Drienov	Szlovákia
Somosd	Corneşti	Románia
Somosfalva	Corneşti	Románia
Somoskeszi	Şomoşcheş	Románia
Somosréve	Cornereva	Románia
Somostelke	Şomoştelnic	Románia
Somosújfalu	Drienovská Nová Ves	Szlovákia
Somróújfalu	Brusturi	Románia
Somszeg	Vieska	Szlovákia
Sona	Şona	Románia
Sopornya	Šoporňa	Szlovákia
Sopronkeresztúr	Deutschkreuz	Ausztria
Sopronkertes	Baumgarten im Burgenland	Ausztria
Sopronszentmárton	Markt Sankt Martin	Ausztria
Sopronudvard	Grossmutschen	Ausztria
Sopronújlak	Neutal	Ausztria
Sopronnyék	Neckenmarkt	Ausztria
Soromikla	Şoromiclea	Románia
Soropháza	Şerbeni	Románia
Sorostély	Soroştin	Románia
Sósd	Şoşdea	Románia
Sósfalu	Novoszelica	Ukrajna
Sósfüred	Šarišský Štiavnik	Szlovákia
Sósgyülevész	Dulova Ves	Szlovákia
Sóshegy	Sulzriegel	Ausztria
Sóskútfalu	Sulz im Burgenland	Ausztria
Sóslak	Szil	Ukrajna
Sósliget	Slaná Lehota	Szlovákia
Sósmező	Poiana Sărată	Románia
Sósó	Švošov	Szlovákia
Sóspatak	Şeuşa	Románia
Sósújfalu	Ruská Nová Ves	Szlovákia
Sósszentmárton	Gligoreşti	Románia
Sóvárad	Sărăţeni	Románia
Sőreg	Šurice	Szlovákia
Sörkút	Výborná	Szlovákia
Sötétpatak	Valea Ântunecoasă	Románia
Sövényes	Leasa	Románia
Sövényfalva	Corneşti	Románia
Sövénység	Fişer	Románia
Spring	Şpring	Románia
Stájerlak	Steierdorf	Románia
Stájerlakanina	Anina	Románia
Statustanya	Porumbac	Románia
Stefanuctanya	Ştefanca	Románia
Steja	Şteia	Románia
Stejvaspatak	Ştei	Románia
Stóla	Štôla	Szlovákia
Stomfa	Stupava	Szlovákia
Stósz	Štós	Szlovákia
Strázsa	Stráže pod Tatrami	Szlovákia
Strém	Strem	Ausztria
Strezakercisóra	Cârţişoara	Románia
Stridóvár	Štrigova	Horvátország
Stridóvár	Štrigove	Horvátország
Stubnyafürdő	Turčianske Teplice	Szlovákia
Sugág	Şugag	Románia
Sugó	Šmigovec	Szlovákia
Suja	Šuja	Szlovákia
Surányka	Šurianky	Szlovákia
Surján	Šurjan	Szerbia
Susány	Sušany	Szlovákia
Susányfalva	Susani	Románia
Susd	Şuştiu	Románia
Sustra	Suştra	Románia
Sutó	Šutovo	Szlovákia
Süketfalva	Surda-Dumitreşti	Románia
Sükő	Cireşeni	Románia
Sülelmed	Ulmeni	Románia
Süly	Šuľany	Szlovákia
Süllye	Šuľa	Szlovákia
Sürüház	Strukovci	Szlovénia
Sütmeg	Şutu	Románia
Süvete	Šivetice	Szlovákia
Sváb	Dolná Ves	Szlovákia
Svábfalu	Švábovce	Szlovákia
Svedlér	Švedlár	Szlovákia
Szabadbáránd	Grosswarasdorf	Ausztria
Szabaderdő	Olteni	Románia
Szabadfalu	Freidorf	Románia
Szabadhely	Sâmbăteni	Románia
Szabadka	Subotica	Szerbia
Szabados	Čierna Lehota	Szlovákia
Szabálcs	Zăbalţ	Románia
Szabar	Zuberbach	Ausztria
Szabéd	Săbed	Románia
Szacsal	Săcel	Románia
Szacseleváros	Săcele	Románia
Szacsúr	Sačurov	Szlovákia
Szacsva	Saciova	Románia
Szádalmás	Jablonov nad Turňou	Szlovákia
Szádecsne	Sádočné	Szlovákia
Szádelő	Zádiel	Szlovákia
Szádudvarnok	Dvorníky-Včeláre	Szlovákia
Szádudvarnok-Méhész	Dvorníky-Včeláre	Szlovákia
Szádvörösmart	Virişmort	Románia
Szaján	Sajan	Szerbia
Szajkófalva	Oszij	Ukrajna
Száka	Saca	Románia
Szakadás	Luminişu	Románia
Szakadát	Săcădat	Románia
Szakadék	Podkylava	Szlovákia
Szakadék	Zalom	Ukrajna
Szakalár	Socolari	Románia
Szakálháza	Săcălaz	Románia
Szakállasdombó	Dumbrăviţa	Románia
Szakállasfalva	Săcălăşeni	Románia
Szakamás	Săcămaş	Románia
Szakasz	Răteşti	Románia
Szakbény	Skubín	Szlovákia
Szakolca	Skalica	Szlovákia
Szákul	Sacu	Románia
Szalacs	Sălacea	Románia
Szalakna	Zlagna	Románia
Szalakusz	Sokolníky	Szlovákia
Szalánchuta	Slanská Huta	Szlovákia
Szalánctanya	Cservone	Ukrajna
Szaláncújváros	Slanské Nové Mesto	Szlovákia
Szalárd	Sălard	Románia
Szalárd	Sălard	Románia
Szalárdalmás	Almaşu Mic	Románia
Szalatna-irtvány	Slatinské Lazy	Szlovákia
Szalatnya	Slatina	Szlovákia
Száldobos	Szteblivka	Ukrajna
Szalka	Salka	Szlovákia
Szálláspatak	Szaszove	Ukrajna
Szalmapatak	Româneşti	Románia
Szálnok	Soľník	Szlovákia
Szalóc	Slavec	Szlovákia
Szalók	Slavkovce	Szlovákia
Szalóka	Szolovka	Ukrajna
Szalónakhuta	Glashütten bei Schlaining	Ausztria
Szalónakújtelek	Neustift bei Schlaining	Ausztria
Szalonca	Slavnica	Szlovákia
Szalonnapatak	Solona	Románia
Száltelek	Ţiptelnic	Románia
Szálva	Salva	Románia
Számos	Samoš	Szerbia
Szamosardó	Arduzel	Románia
Szamosberence	Băbăşeşti	Románia
Szamosborhid	Valea Vinului	Románia
Szamoscikó	Ţicău	Románia
Szamosdara	Dara	Románia
Szamosdebrecen	Vădurele	Románia
Szamosdob	Doba	Románia
Szamosfalva	Someşeni	Románia
Szamosfericse	Fericea	Románia
Szamosfő	Măguri	Románia
Szamoshesdát	Hăşdate	Románia
Szamoshéviz	Topliţa	Románia
Szamosjenő	Fundătura	Románia
Szamoskócs	Cociu	Románia
Szamoskóród	Corod	Románia
Szamoskrassó	Cărăşeu	Románia
Szamoslippó	Lipău	Románia
Szamoslukácsi	Lucăseşti	Románia
Szamosmagasmart	Mogoşeni	Románia
Szamosmakód	Mocod	Románia
Szamosmonostor	Merişor	Románia
Szamosőrmező	Var	Románia
Szamospart	Luşca	Románia
Szamossósmező	Glod	Románia
Szamostelek	Someşeni	Románia
Szamostóhát	Tohat	Románia
Szamostölgyes	Tulghieş	Románia
Szamosudvarhely	Someş-Odorhei	Románia
Szamosújfalu	Buzeşti	Románia
Szamosújvár	Gherla	Románia
Szamosújvárnémeti	Mintiu Gherlii	Románia
Szamosveresmart	Roşiori	Románia
Szamosszentmiklós	Sânnicoară	Románia
Szamosszéplak	Aluniş	Románia
Számpor	Sampor	Szlovákia
Szanád	Sanad	Szerbia
Szancsal	Sâncel	Románia
Szánfalva	Sztanove	Ukrajna
Szaniszló	Sanislău	Románia
Szaniszlófalva	Staškov	Szlovákia
Szánkó	Snakov	Szlovákia
Szántó	Santovka	Szlovákia
Szántóhalma	Sântuhalm	Románia
Szap	Sap	Szlovákia
Szapáryfalva	Ţipari	Románia
Szapáryliget	Ţipar	Románia
Szaplonca	Săpânţa	Románia
Szappanpataka	Săpâia	Románia
Szarakszó	Sărăcsău	Románia
Szaránd	Sărand	Románia
Szarata	Sărata	Románia
Szárazajta	Aita Seacă	Románia
Szárazalmás	Almaşu Sec	Románia
Szárazány	Sărăzani	Románia
Szárazberek	Bercu	Románia
Szárazhegy	Suchá	Szlovákia
Szárazhegy	Suhi Vrh	Szlovénia
Száraznyírjes	Suché Brezovo	Szlovákia
Szárazpatak	Szuhoj	Ukrajna
Szárazpatak	Suchá nad Parnou	Szlovákia
Szárazvám	Müllendorf	Ausztria
Szárazvölgy	Suchá Dolina	Szlovákia
Szárcsa	Sutjeska	Szerbia
Szárcsatelek	Nova Sarča	Szerbia
Szárhegy	Lăzarea	Románia
Szarkó	Sarcău	Románia
Szárnya	Podsarnie	Lengyelország
Szártos	Sartăş	Románia
Szárvárborsa	Silická Brezová	Szlovákia
Szarvaság	Stejar	Románia
Szarvasháza	Zsgyenevo	Ukrajna
Szarvaskút	Oleneve	Ukrajna
Szarvaslak	Rogašovci	Szlovénia
Szarvaspatak	Corna	Románia
Szarvasrét	Puznyakivci	Ukrajna
Szarvaszó	Sarasău	Románia
Szarvkő	Hornstein	Ausztria
Szász	Sása	Szlovákia
Szásza	Sása	Szlovákia
Szászalmád	Alma Vii	Románia
Szászapátfalva	Apoş	Románia
Szászavinc	Geamăna	Románia
Szászbogács	Băgaciu	Románia
Szászbongárd	Bungard	Románia
Szászbuda	Buneşti	Románia
Szászbudak	Budacu de Jos	Románia
Szászbuzd	Buzd	Románia
Szászcsanád	Cenade	Románia
Szászcsór	Săsciori	Románia
Szászdálya	Daia	Románia
Szászegerbegy	Agârbiciu	Románia
Szászencs	Enciu	Románia
Szászfalva	Măgeşti	Románia
Szászfehéregyháza	Viscri	Románia
Szászfenes	Floreşti	Románia
Szászház	Săsăuş	Románia
Szászhermány	Hărman	Románia
Szászivánfalva	Ighişu Nou	Románia
Szászka	Sasca Română	Románia
Szászkabánya	Sasca Montană	Románia
Szászkeresztúr	Criţ	Románia
Szászkézd	Saschiz	Románia
Szászlekence	Lechinţa	Románia
Szászmagyarós	Măieruş	Románia
Szásznádas	Nadeş	Románia
Szásznagyvesszős	Veseuş	Románia
Szászóka	Szaszivka	Ukrajna
Szászorbó	Gârbova	Románia
Szászörményes	Ormeniş	Románia
Szászpatak	Spătac	Románia
Szászpelsőc	Sása	Szlovákia
Szászpéntek	Pinticu	Románia
Szászrégen	Reghin	Románia
Szászsáros	Şaroş pe Târnave	Románia
Szászsebes	Sebeş	Románia
Szászszentgyörgy	Sângeorzu Nou	Románia
Szászszentiván	Sântioana	Románia
Szászszentjakab	Sâniacob	Románia
Szászszentlászló	Laslea	Románia
Szászszőllős	Seleuş	Románia
Szásztörpény	Tărpiu	Románia
Szásztyukos	Ticuşu Vechi	Románia
Szászújfalu	Nou	Románia
Szászváros	Orăştie	Románia
Szászveresmart	Rotbav	Románia
Szászvessződ	Veseud	Románia
Szászvolkány	Vulcan	Románia
Szászvölgy	Valea Sasului	Románia
Szászvölgye	Valea Sasului	Románia
Szászzalatna	Zlagna	Románia
Szászzsombor	Jimbor	Románia
Szatmárgörbed	Româneşti	Románia
Szatmárhegy	Viile Satu Mare	Románia
Szatmárnémeti	Satu Mare	Románia
Szatmárpálfalva	Păuleşti	Románia
Szatmárudvari	Odoreu	Románia
Szatmárzsadány	Sătmărel	Románia
Százd	Sazdice	Szlovákia
Százhalom	Movile	Románia
Százkő	Savska Ves	Horvátország
Száztelek	Hodermark	Szlovákia
Szebed	Sebedražie	Szlovákia
Szebedény	Sebedín-Bečov	Szlovákia
Szebelléb	Sebechleby	Szlovákia
Szebengálos	Galeş	Románia
Szebenkákova	Fântânele	Románia
Szebenrécse	Reciu	Románia
Szécs	Orşova-Pădure	Románia
Szécsány	Sečanj	Szerbia
Szécsegres	Egreš	Szlovákia
Szecsel	Săcel	Románia
Szécsenfalva	Dužine	Szerbia
Szécsénke	Sečianky	Szlovákia
Szécsénkovácsi	Kováčovce	Szlovákia
Szécsényfa	Skakovci	Szlovénia
Szécsénykovácsi	Kováčovce	Szlovákia
Szécsénykút	Petanjci	Szlovénia
Szécsiszentlászló	Motvarjevci	Szlovénia
Szécskeresztúr	Zemplínska Teplica	Szlovákia
Szécsmező	Sečovská Polianka	Szlovákia
Szécsudvar	Dvorianky	Szlovákia
Szederhát	Sederhat	Románia
Szederjes	Mureni	Románia
Szedernye	Svederník	Szlovákia
Szedikert	Záhradné	Szlovákia
Szedlice	Sedlice	Szlovákia
Szedmerőc	Sedmerovec	Szlovákia
Szedreske	Ostrožnica	Szlovákia
Szeghegy	Lovćenac	Szerbia
Szegyesd	Seghişte	Románia
Szék	Sic	Románia
Székás	Colibi	Románia
Székásbesenyő	Secăşel	Románia
Székásgyepű	Presaca	Románia
Székástóhát	Tău	Románia
Székásveresegyháza	Roşia de Secaş	Románia
Székásszabadja	Ohaba	Románia
Szekcsőalja	Šiba	Szlovákia
Székelyabod	Abud	Románia
Székelyandrásfalva	Săcel	Románia
Székelybere	Bereni	Románia
Székelybetlenfalva	Beclean	Románia
Székelybós	Bozeni	Románia
Székelybő	Beu	Románia
Székelycsóka	Corbeşti	Románia
Székelydálya	Daia	Románia
Székelyderzs	Dârjiu	Románia
Székelydobó	Dobeni	Románia
Székelyfalva	Sekule	Szlovákia
Székelyfancsal	Fâncel	Románia
Székelyföldvár	Războieni-Cetate	Románia
Székelyhegytanya	Pădure	Románia
Székelyhid	Săcueni	Románia
Székelyhidas	Podeni	Románia
Székelyhidegkút	Vidacut	Románia
Székelyhodos	Hodoşa	Románia
Székelyjó	Săcuieu	Románia
Székelykakasd	Vălureni	Románia
Székelykál	Căluşeri	Románia
Székelykeresztúr	Cristuru Secuiesc	Románia
Székelykeve	Skorenovac	Szerbia
Székelykocsárd	Lunca Mureşului	Románia
Székelykövesd	Cuieşd	Románia
Székelylengyelfalva	Poloniţa	Románia
Székelymagyaros	Aluniş	Románia
Székelymoson	Moşuni	Románia
Székelymuzsna	Mujna	Románia
Székelypálfalva	Păuleni	Románia
Székelypetőfalva	Peteni	Románia
Székelysárd	Şardu Nirajului	Románia
Székelysóspatak	Şăuşa	Románia
Székelyszáldobos	Doboşeni	Románia
Székelyszállás	Sălaşuri	Románia
Székelyszenterzsébet	Eliseni	Románia
Székelyszentistván	Ştefăneşti	Románia
Székelyszentkirály	Sâncrai	Románia
Székelyszentmihály	Mihăileni	Románia
Székelyszentmiklós	Nicoleni	Románia
Székelyszenttamás	Tămaşu	Románia
Székelytamásfalva	Tamaşfalău	Románia
Székelytelek	Sititelec	Románia
Székelytompa	Tâmpa	Románia
Székelytornyos	Svetićevo	Szerbia
Székelyudvarhely	Odorheiu Secuiesc	Románia
Székelyuraly	Oroiu	Románia
Székelyvaja	Vălenii	Románia
Székelyvarság	Vărşag	Románia
Székelyvécke	Veţca	Románia
Székelyzsombor	Jimbor	Románia
Szekerény	Sefkerin	Szerbia
Szekerestanya	Sechereşa	Románia
Szekerestörpény	Tărpiu	Románia
Székes	Săcăreni	Románia
Székesaranyág	Arăneag	Románia
Székesút	Secusigiu	Románia
Székfatanya	Sicfa	Románia
Szeklence	Szokirnica	Ukrajna
Székó	Sejkov	Szlovákia
Székpatak	Secu	Románia
Székudvar	Socodor	Románia
Szelcse	Selce	Szlovákia
Szelec	Selec	Szlovákia
Szelecske	Sălişca	Románia
Szelenc	Selce	Szlovákia
Szelencehegy	Selnica	Horvátország
Szelény	Seľany	Szlovákia
Szelepcsény	Slepčany	Szlovákia
Széleskút	Sološnica	Szlovákia
Széleslonka	Sirokij Luh	Ukrajna
Szélesmező	Veľopolie	Szlovákia
Szeleste	Slizké	Szlovákia
Szélestó	Selesztovo	Ukrajna
Szelestyehuta	Poiana Codrului	Románia
Szelezsény	Sălăjeni	Románia
Szelicse	Sălicea	Románia
Szelincs	Zeleneč	Szlovákia
Szelindek	Slimnic	Románia
Szelistye	Sălişte	Románia
Szelistye	Sălişte	Románia
Szelistyora	Săliştioara	Románia
Szélkút	Sălcud	Románia
Szélnye	Sielnica	Szlovákia
Szelőce	Selice	Szlovákia
Szélporuba	Veterná Poruba	Szlovákia
Szélszeg	Sălsig	Románia
Széltalló	Margine	Románia
Szemelnye	Smilno	Szlovákia
Szemerekő	Szmerekove	Ukrajna
Szemes	Šemetkovce	Szlovákia
Szemet	Kalinkovo	Szlovákia
Szemlak	Semlac	Románia
Szénafű	Fânaţe	Románia
Szénás	Senica	Szlovákia
Szénáság	Fânaţele Mădăraşului	Románia
Szénásfalu	Bzenica	Szlovákia
Szénásgödör	Heugraben	Ausztria
Szénástelek	Zavoszina	Ukrajna
Szénaszokol	Fânaţele Socolului	Románia
Szénavár	Senohrad	Szlovákia
Szénaverős	Senereuş	Románia
Szenc	Senec	Szlovákia
Szencse	Podhajská	Szlovákia
Szencsed	Sâncel	Románia
Szendelak	Măguri	Románia
Szenesfalu	Cărbunari	Románia
Szenéte	Senetea	Románia
Szenice	Senica	Szlovákia
Szenkereszt	Sveti Križ	Horvátország
Szentábrahám	Avrămeşti	Románia
Szentágota	Agnita	Románia
Szentandrás	Sântandrei	Románia
Szentandrás	Liptovský Ondrej	Szlovákia
Szentandrás	Sânandrei	Románia
Szentanna	Liptovská Anna	Szlovákia
Szentantal	Svätý Anton	Szlovákia
Szentbenedek	Mănăstirea	Románia
Szentbibor	Sebeborci	Szlovénia
Szentborbála	Soltur	Szerbia
Szentdemeter	Sremska Mitrovica	Szerbia
Szentdemeter	Dumitreni	Románia
Szentegyháza	Vlăhiţa	Románia
Szentegyházasfalu	Vlăhiţa	Románia
Szentelek	Stegersbach	Ausztria
Szenterzsébet	Guşteriţă	Románia
Szentes	Svätuše	Szlovákia
Szenteske	Svätuš	Szlovákia
Szentfülöp	Bački Gračac	Szerbia
Szentgerice	Gălăţeni	Románia
Szentgyörgy	Svätý Jur	Szlovákia
Szentgyörgytanya	Sfântu Gheorghe	Románia
Szentgyörgyújtelep	Neštich	Szlovákia
Szentgyörgyválya	Valea Sângeorgiului	Románia
Szentharaszt	Vinohrady nad Váhom	Szlovákia
Szentháromság	Troiţa	Románia
Szenthubert	Banatsko Veliko Selo	Szerbia
Szentilona	Šenkovec	Horvátország
Szentistvánfalva	Popudiny	Szlovákia
Szentistvánkút	Studienka	Szlovákia
Szentistvánpatak	Závodie	Szlovákia
Szentiván	Liptovský Ján	Szlovákia
Szentivánboca	Nižná Boca	Szlovákia
Szentivánlaborfalva	Sântionlunca	Románia
Szentjakabfalva	Jakub	Szlovákia
Szentjános	Barice	Szerbia
Szentjánosháza	Hloža	Szlovákia
Szentjánoshegy	Nucet	Románia
Szentjobb	Sâniob	Románia
Szentjózsef	Poiana Ilvei	Románia
Szentkatolna	Catalina	Románia
Szentkatolnadorna	Cătălina	Románia
Szentkereszt	Svätý Kríž	Szlovákia
Szentkereszt	Križovany	Szlovákia
Szentkirály	Sâncrai	Románia
Szentkút	Heiligenbrunn	Ausztria
Szentlászló	Laslovo	Horvátország
Szentlászló	Motvarjevci	Szlovénia
Szentlázár	Sânlazăr	Románia
Szentleányfalva	Sânleani	Románia
Szentlélek	Bisericani	Románia
Szentlőrincke	Lorinčík	Szlovákia
Szentmargita	Sânmărghita	Románia
Szentmargitbánya	Sankt Margarethen im Burgenland	Ausztria
Szentmargithegy	Sveta Margeta	Horvátország
Szentmária	Liptovská Mara	Szlovákia
Szentmária	Svätá Mara	Szlovákia
Szentmária	Sväta Maria	Szlovákia
Szentmárton	Sânmartin	Románia
Szentmárton	Martinček	Szlovákia
Szentmártonmacskás	Sânmărtin	Románia
Szentmáté	Matei	Románia
Szentmátyás	Matjaševci	Szlovénia
Szentmihály	Liptovský Michal	Szlovákia
Szentmihály	Sânmihai de Pădure	Románia
Szentmihály	Mihai Viteazu	Románia
Szentmihályfa	Michal na Ostrove	Szlovákia
Szentmihályfalva	Šarišské Michaľany	Szlovákia
Szentmihálykörtvélyes	Hruseve	Ukrajna
Szentmihályúr	Michal nad Žitavou	Szlovákia
Szentmiklós	Csinagyijevo	Ukrajna
Szentmiklósvölgye	Stará Lehota	Szlovákia
Szentmindszent	Kacwin	Lengyelország
Szentorbánhegy	Sveti Urban	Horvátország
Szentpál	Sânpaul	Románia
Szentpéter	Svätý Peter	Szlovákia
Szentpéter	Liptovský Peter	Szlovákia
Szentpéterfalva	Sânpetru	Románia
Szentpéterfalva	Bozna	Románia
Szentpétervölgy	Valea Sânpetrului	Románia
Szentpétervölgy	Valea Sânpetrului	Románia
Szentsebestyén	Pečarovci	Szlovénia
Szenttamás	Srbobran	Szerbia
Szepesalmás	Jablonov	Szlovákia
Szepesapátka	Spišská Opátka	Szlovákia
Szepesárki	Jamník	Szlovákia
Szepesbéla	Spišská Belá	Szlovákia
